종목코드,순위
A004720,1034
A155660,1035
A290740,1036
A016580,1037
A032560,1038
A177830,1039
A153490,1040
A238490,1041
A024940,1042
A053620,1043
A023150,1044
A092230,1045
A213500,1046
A356890,1047
A052330,1048
A032640,1049
A123410,1050
A085310,1051
A066700,1052
A072770,1053
A294630,1054
A092130,1055
A042660,1056
A002230,1057
A101330,1058
A039830,1059
A004990,1060
A128820,1061
A030000,1062
A314930,1063
A085810,1064
A037030,1065
A131090,1066
A064260,1067
A082640,1068
A206640,1069
A038500,1070
A136540,1071
A049630,1072
A091340,1073
A006620,1074
A220180,1075
A046140,1076
A004770,1077
A004060,1078
A016090,1079
A006370,1080
A000720,1081
A025980,1082
A183300,1083
A080580,1084
A039440,1085
A011040,1086
A039420,1087
A228670,1088
A044960,1089
A002380,1090
A192820,1091
A294140,1092
A066900,1093
A081660,1094
A039340,1095
A019210,1096
A041930,1097
A024070,1098
A026960,1099
A073490,1100
A001550,1101
A012340,1102
A033290,1103
A000220,1104
A042370,1105
A051490,1106
A084370,1107
A067830,1108
A018260,1109
A234080,1110
A344820,1111
A023530,1112
A253450,1113
A240810,1114
A063570,1115
A000180,1116
A139050,1117
A017480,1118
A001000,1119
A131030,1120
A290120,1121
A001810,1122
A004910,1123
A071200,1124
A049960,1125
A124500,1126
A083790,1127
A025000,1128
A008350,1129
A001510,1130
A004150,1131
A082850,1132
A217820,1133
A302440,1134
A003350,1135
A161890,1136
A037350,1137
A007160,1138
A004560,1139
A145990,1140
A008970,1141
A005690,1142
A066310,1143
A263700,1144
A170900,1145
A323280,1146
A009580,1147
A053350,1148
A259630,1149
A351330,1150
A208140,1151
A014280,1152
A053210,1153
A122350,1154
A262840,1155
A277410,1156
A088350,1157
A130500,1158
A050120,1159
A078000,1160
A071670,1161
A016800,1162
A099220,1163
A215360,1164
A142280,1165
A000320,1166
A094940,1167
A100790,1168
A000650,1169
A347770,1170
A163730,1171
A238090,1172
A264900,1173
A001260,1174
A011930,1175
A110790,1176
A000540,1177
A017890,1178
A014990,1179
A217730,1180
A288330,1181
A061250,1182
A004170,1183
A006980,1184
A034730,1185
A214390,1186
A001430,1187
A030210,1188
A060150,1189
A194370,1190
A210540,1191
A255440,1192
A002100,1193
A024120,1194
A006090,1195
A012750,1196
A015710,1197
A039860,1198
A280360,1199
A014940,1200
A057540,1201
A192080,1202
A256840,1203
A120110,1204
A006120,1205
A065130,1206
A031860,1207
A014570,1208
A289010,1209
A241520,1210
A033920,1211
A034310,1212
A046890,1213
A008060,1214
A285490,1215
A069510,1216
A054620,1217
A073110,1218
A089980,1219
A003470,1220
A043340,1221
A007680,1222
A017510,1223
A041910,1224
A142210,1225
A010780,1226
A001680,1227
A002290,1228
A102120,1229
A023460,1230
A003800,1231
A009540,1232
A232140,1233
A097950,1234
A017000,1235
A163560,1236
A006660,1237
A196490,1238
A049180,1239
A002720,1240
A016600,1241
A131290,1242
A097520,1243
A053030,1244
A004020,1245
A012790,1246
A012610,1247
A065950,1248
A010600,1249
A040160,1250
A025540,1251
A092460,1252
A004590,1253
A008420,1254
A017370,1255
A095720,1256
A003480,1257
A037460,1258
A092070,1259
A036480,1260
A123750,1261
A272450,1262
A039130,1263
A226330,1264
A241690,1265
A002800,1266
A012160,1267
A014970,1268
A080160,1269
A105630,1270
A178920,1271
A336370,1272
A035150,1273
A044450,1274
A022220,1275
A032790,1276
A102460,1277
A000070,1278
A160980,1279
A035810,1280
A027050,1281
A004410,1282
A184230,1283
A009450,1284
A286940,1285
A288620,1286
A018290,1287
A234690,1288
A021650,1289
A004800,1290
A096770,1291
A267980,1292
A102710,1293
A034220,1294
A027970,1295
A004270,1296
A267790,1297
A003080,1298
A002450,1299
A321550,1300
A023410,1301
A204840,1302
A092440,1303
A218410,1304
A002020,1305
A138580,1306
A001540,1307
A023960,1308
A267320,1309
A011790,1310
A043610,1311
A265740,1312
A003100,1313
A000040,1314
A001500,1315
A035420,1316
A058820,1317
A068400,1318
A038290,1319
A061970,1320
A241840,1321
A035250,1322
A203650,1323
A054050,1324
A036800,1325
A011280,1326
A045060,1327
A052600,1328
A293480,1329
A221840,1330
A094280,1331
A011370,1332
A017390,1333
A096630,1334
A034120,1335
A299170,1336
A024060,1337
A192440,1338
A039570,1339
A001470,1340
A217620,1341
A100130,1342
A036200,1343
A019680,1344
A084690,1345
A130580,1346
A084670,1347
A237820,1348
A087010,1349
A066910,1350
A084010,1351
A004090,1352
A038460,1353
A103840,1354
A007070,1355
A214180,1356
A037330,1357
A014530,1358
A104460,1359
A005090,1360
A025880,1361
A126560,1362
A187220,1363
A267850,1364
A024800,1365
A030530,1366
A016740,1367
A037070,1368
A002990,1369
A008370,1370
A005880,1371
A359090,1372
A101530,1373
A064760,1374
A273060,1375
A002170,1376
A004840,1377
A036090,1378
A260930,1379
A123890,1380
A082800,1381
A028100,1382
A002620,1383
A253840,1384
A046210,1385
A226320,1386
A160550,1387
A239340,1388
A040610,1389
A052790,1390
A007110,1391
A215790,1392
A057030,1393
A145020,1394
A333620,1395
A092730,1396
A038390,1397
A115960,1398
A060570,1399
A186230,1400
A000240,1401
A078070,1402
A131220,1403
A010960,1404
A010170,1405
A129260,1406
A086450,1407
A034810,1408
A021240,1409
A090850,1410
A018680,1411
A222110,1412
A214320,1413
A256940,1414
A190650,1415
A019990,1416
A083420,1417
A246960,1418
A008930,1419
A039310,1420
A104700,1421
A100590,1422
A291230,1423
A075970,1424
A317240,1425
A020000,1426
A095190,1427
A049120,1428
A002310,1429
A074430,1430
A039020,1431
A069960,1432
A094850,1433
A159910,1434
A084850,1435
A005960,1436
A001750,1437
A083550,1438
A099320,1439
A264450,1440
A013990,1441
A034940,1442
A030610,1443
A071320,1444
A243070,1445
A017650,1446
A021880,1447
A330860,1448
A036000,1449
A100700,1450
A018880,1451
A090350,1452
A234300,1453
A003070,1454
A121440,1455
A014160,1456
A005360,1457
A308100,1458
A048870,1459
A017550,1460
A071050,1461
A001290,1462
A263770,1463
A123420,1464
A123690,1465
A092040,1466
A032300,1467
A272550,1468
A011170,1469
A027410,1470
A054780,1471
A214420,1472
A210980,1473
A348030,1474
A016610,1475
A069540,1476
A007690,1477
A192250,1478
A026150,1479
A023600,1480
A000210,1481
A007980,1482
A066360,1483
A001780,1484
A021050,1485
A052260,1486
A000080,1487
A017180,1488
A072020,1489
A099190,1490
A322310,1491
A201490,1492
A021320,1493
A206400,1494
A255220,1495
A139480,1496
A066590,1497
A314130,1498
A002880,1499
A045390,1500
A108380,1501
A049550,1502
A066130,1503
A002780,1504
A027830,1505
A005740,1506
A010060,1507
A008830,1508
A006840,1509
A009460,1510
A005110,1511
A013120,1512
A000500,1513
A002360,1514
A012690,1515
A003530,1516
A033130,1517
A034830,1518
A059090,1519
A036690,1520
A003580,1521
A302550,1522
A216080,1523
A298060,1524
A187420,1525
A308170,1526
A009070,1527
A195500,1528
A007570,1529
A062860,1530
A097870,1531
A011690,1532
A000120,1533
A353810,1534
A078590,1535
A131370,1536
A041460,1537
A006340,1538
A025900,1539
A070960,1540
A021080,1541
A047040,1542
A035600,1543
A104040,1544
A032350,1545
A061040,1546
A011780,1547
A058430,1548
A144510,1549
A352770,1550
A002390,1551
A078020,1552
A065530,1553
A033200,1554
A078890,1555
A290550,1556
A124560,1557
A115450,1558
A016100,1559
A096240,1560
A138610,1561
A193250,1562
A272290,1563
A143240,1564
A020710,1565
A016710,1566
A203400,1567
A035620,1568
A121850,1569
A032750,1570
A122990,1571
A042510,1572
A069640,1573
A089590,1574
A016450,1575
A234340,1576
A271980,1577
A007280,1578
A222040,1579
A230980,1580
A226950,1581
A294570,1582
A052860,1583
A256630,1584
A046940,1585
A052670,1586
A111110,1587
A002210,1588
A098460,1589
A159580,1590
A037230,1591
A191420,1592
A086890,1593
A018620,1594
A044340,1595
A036030,1596
A067900,1597
A005250,1598
A284740,1599
A065680,1600
A014790,1601
A251370,1602
A003240,1603
A002630,1604
A269620,1605
A036580,1606
A220100,1607
A003520,1608
A006360,1609
A119860,1610
A356860,1611
A057050,1612
A033640,1613
A035720,1614
A038880,1615
A289080,1616
A007210,1617
A049830,1618
A134790,1619
A063160,1620
A006650,1621
A114450,1622
A078940,1623
A199800,1624
A046440,1625
A017810,1626
A012280,1627
A100220,1628
A166480,1629
A318410,1630
A298020,1631
A147760,1632
A030190,1633
A066410,1634
A246710,1635
A317120,1636
A043220,1637
A048910,1638
A035760,1639
A319660,1640
A260660,1641
A361610,1642
A317530,1643
A041520,1644
A006050,1645
A013580,1646
A002320,1647
A079160,1648
A303030,1649
A078340,1650
A019550,1651
A000390,1652
A000890,1653
A000140,1654
A078160,1655
A347700,1656
A012800,1657
A060380,1658
A230360,1659
A104480,1660
A109820,1661
A258610,1662
A041190,1663
A215600,1664
A200130,1665
A001230,1666
A031510,1667
A005750,1668
A031310,1669
A348350,1670
A214610,1671
A023800,1672
A011390,1673
A069080,1674
A164060,1675
A089600,1676
A001840,1677
A357230,1678
A222980,1679
A058400,1680
A108670,1681
A001020,1682
A068290,1683
A024720,1684
A331520,1685
A007700,1686
A095910,1687
A003090,1688
A025750,1689
A096530,1690
A143540,1691
A294090,1692
A148250,1693
A004490,1694
A009240,1695
A008490,1696
A187870,1697
A007860,1698
A081000,1699
A002690,1700
A054920,1701
A038530,1702
A006490,1703
A102280,1704
A136490,1705
A018120,1706
A067390,1707
A304840,1708
A020120,1709
A071460,1710
A067170,1711
A228340,1712
A256150,1713
A089970,1714
A013810,1715
A123570,1716
A143210,1717
A089140,1718
A239610,1719
A194480,1720
A307930,1721
A008250,1722
A001630,1723
A330350,1724
A332370,1725
A199820,1726
A072990,1727
A065650,1728
A059270,1729
A147830,1730
A046120,1731
A133750,1732
A012630,1733
A323990,1734
A044820,1735
A007330,1736
A353190,1737
A306040,1738
A227950,1739
A047080,1740
A317690,1741
A086820,1742
A053280,1743
A122450,1744
A205470,1745
A033560,1746
A226340,1747
A248170,1748
A048530,1749
A339770,1750
A031440,1751
A033270,1752
A076610,1753
A006280,1754
A337930,1755
A079980,1756
A089150,1757
A004870,1758
A115390,1759
A200780,1760
A043590,1761
A294870,1762
A002790,1763
A077360,1764
A036420,1765
A052460,1766
A041920,1767
A244920,1768
A354200,1769
A006390,1770
A090150,1771
A090430,1772
A007720,1773
A138070,1774
A016880,1775
A065170,1776
A088290,1777
A024950,1778
A080720,1779
A298540,1780
A079430,1781
A006060,1782
A205500,1783
A327260,1784
A052710,1785
A012200,1786
A335810,1787
A067000,1788
A052420,1789
A040350,1790
A001380,1791
A034300,1792
A097230,1793
A235980,1794
A286750,1795
A004540,1796
A003000,1797
A084680,1798
A005320,1799
A001360,1800
A232680,1801
A026890,1802
A195990,1803
A265560,1804
A086710,1805
A053160,1806
A246690,1807
A051160,1808
A003850,1809
A169330,1810
A032860,1811
A139670,1812
A060240,1813
A352940,1814
A065660,1815
A019770,1816
A001880,1817
A200470,1818
A014190,1819
A181710,1820
A050960,1821
A092190,1822
A234100,1823
A079970,1824
A019170,1825
A251270,1826
A348150,1827
A016250,1828
A011200,1829
A003060,1830
A004960,1831
A016380,1832
A361390,1833
A032500,1834
A065150,1835
A121800,1836
A178320,1837
A052400,1838
A058110,1839
A245620,1840
A084990,1841
A082210,1842
A039560,1843
A036570,1844
A258830,1845
A347860,1846
A013890,1847
A214330,1848
A045520,1849
A260970,1850
A019660,1851
A115180,1852
A263720,1853
A138080,1854
A069460,1855
A363260,1856
A299900,1857
A244460,1858
A051900,1859
A289220,1860
A042940,1861
A032680,1862
A053580,1863
A241590,1864
A084180,1865
A068330,1866
A332570,1867
A312610,1868
A290520,1869
A363280,1870
A005010,1871
A084110,1872
A005440,1873
A084650,1874
A004440,1875
A334970,1876
A004140,1877
A119650,1878
A118000,1879
A027360,1880
A263920,1881
A012510,1882
A189330,1883
A003120,1884
A301300,1885
A105550,1886
A093240,1887
A217270,1888
A127710,1889
A033540,1890
A276730,1891
A227100,1892
A094860,1893
A252500,1894
A053950,1895
A009620,1896
A042000,1897
A224110,1898
A024810,1899
A025950,1900
A290720,1901
A009410,1902
A285130,1903
A071840,1904
A225220,1905
A297090,1906
A067370,1907
A156100,1908
A298000,1909
A263020,1910
A089030,1911
A200230,1912
A088800,1913
A018000,1914
A270660,1915
A217330,1916
A375500,1917
A185490,1918
A020760,1919
A096040,1920
A262260,1921
A236810,1922
A011000,1923
A052300,1924
A045660,1925
A300120,1926
A263050,1927
A056090,1928
A305090,1929
A206650,1930
A241820,1931
A030350,1932
A089230,1933
A066980,1934
A278650,1935
A012170,1936
A216050,1937
A140410,1938
A129890,1939
A383310,1940
A207760,1941
A104620,1942
A060900,1943
A270870,1944
A208340,1945
A014200,1946
A053290,1947
A290380,1948
A042040,1949
A060250,1950
A297570,1951
A383220,1952
A208640,1953
A229000,1954
A004830,1955
A352700,1956
A291650,1957
A095700,1958
A053080,1959
A194700,1960
A101140,1961
A037710,1962
A293780,1963
A347740,1964
A033180,1965
A299660,1966
A114630,1967
A078130,1968
A002200,1969
A192410,1970
A053590,1971
A268600,1972
A033310,1973
A086960,1974
A214870,1975
A006040,1976
A038620,1977
A091090,1978
A049770,1979
A017670,1980
A003560,1981
A175250,1982
A031430,1983
A219550,1984
A192400,1985
A003200,1986
A035510,1987
A096690,1988
A000480,1989
A293580,1990
A183190,1991
A300720,1992
A151910,1993
A001530,1994
A044060,1995
A016590,1996
A183490,1997
A005800,1998
A181340,1999
A013720,2000
